"regulator_symbol","regulator_id","target_symbol","target_id","database","evidence","confidence"
"FOS","2353","CA2","760","tred","Experimental","High"
"FOS","2353","CCL3","6348","kegg","Experimental","High"
"FOS","2353","CCL4","6351","kegg","Experimental","High"
"FOS","2353","CCL5","6352","kegg","Experimental","High"
"FOS","2353","CCND1","595","kegg","Experimental","High"
"FOS","2353","HRAS","3265","kegg","Experimental","High"
"FOS","2353","IL12A","3592","kegg","Experimental","High"
"FOS","2353","IL12B","3593","kegg","Experimental","High"
"FOS","2353","IL1B","3553","kegg","Experimental","High"
"FOS","2353","IL6","3569","kegg","Experimental","High"
"FOSB","2354","CCL5","6352","tred","Experimental","High"
"FOSL1","8061","hsa-miR-222","MIMAT0000279","transmir","Experimental","High"
"FOSL1","8061","hsa-miR-221","MIMAT0000278","transmir","Experimental","High"
"FOXA1","3169","hsa-miR-122","MIMAT0000421","transmir","Experimental","High"
"FOXA2","3170","PDX1","3651","kegg","Experimental","High"
"FOXA2","3170","hsa-miR-122","MIMAT0000421","transmir","Experimental","High"
"FOXJ1","2302","hsa-miR-449a","MIMAT0001541","transmir","Experimental","High"
"FOXM1","2305","hsa-miR-135b","MIMAT0000758","transmir","Experimental","High"
"FOXO1","2308","AKT2","208","kegg","Experimental","High"
"FOXO1","2308","AKT3","10000","kegg","Experimental","High"
"FOXO1","2308","PPARGC1A","10891","kegg","Experimental","High"
"FOXO1","2308","FBP1","2203","kegg","Experimental","High"
"FOXO1","2308","FBP2","8789","kegg","Experimental","High"
"FOXO1","2308","G6PC","2538","kegg","Experimental","High"
"FOXO1","2308","G6PC2","57818","kegg","Experimental","High"
"FOXO1","2308","PCK1","5105","kegg","Experimental","High"
"FOXO1","2308","PCK2","5106","kegg","Experimental","High"
"FOXO1","2308","AKT1","207","hprd,kegg","Experimental","High"
"FOXO3","2309","AKT1","207","hprd,kegg","Experimental","High"
"FOXO3","2309","AKT2","208","kegg","Experimental","High"
"FOXO3","2309","hsa-miR-21","MIMAT0000076","transmir","Experimental","High"
"FOXO3","2309","AKT3","10000","kegg","Experimental","High"
"FOXP3","50943","hsa-miR-7","MIMAT0000252","transmir","Experimental","High"
"FOXP3","50943","hsa-miR-155","MIMAT0000646","transmir","Experimental","High"
"GATA1","2623","hsa-miR-451","MIMAT0001631","transmir","Experimental","High"
"GATA1","2623","hsa-miR-144","MIMAT0000436","transmir","Experimental","High"
"GATA3","2625","hsa-miR-200c","MIMAT0000617","transmir","Experimental","High"
"GATA3","2625","hsa-miR-200b","MIMAT0000318","transmir","Experimental","High"
"GATA3","2625","hsa-miR-200a","MIMAT0000682","transmir","Experimental","High"
"GATA4","2626","hsa-miR-144","MIMAT0000436","transmir","Experimental","High"
"GATA4","2626","hsa-miR-451","MIMAT0001631","transmir","Experimental","High"
"GEMIN2","8487","hsa-miR-429","MIMAT0001536","transmir","Experimental","High"
"GEMIN2","8487","hsa-miR-200c","MIMAT0000617","transmir","Experimental","High"
"GEMIN2","8487","hsa-miR-141","MIMAT0000432","transmir","Experimental","High"
"GEMIN2","8487","hsa-miR-200b","MIMAT0000318","transmir","Experimental","High"
"GEMIN2","8487","hsa-miR-200a","MIMAT0000682","transmir","Experimental","High"
"GLI1","2735","BMP4","652","kegg","Experimental","High"
"GLI1","2735","BMP2","650","kegg","Experimental","High"
"GLI1","2735","BCL2","596","tred","Experimental","High"
"GLI1","2735","ASIC2","40","tred","Experimental","High"
"GLI1","2735","ZIC2","7546","hprd,kegg","Experimental","High"
"GLI1","2735","SUFU","51684","hprd,kegg","Experimental","High"
"GLI1","2735","STK36","27148","hprd,kegg","Experimental","High"
"GLI1","2735","BMP8B","656","kegg","Experimental","High"
"GLI1","2735","BNC1","646","tred","Experimental","High"
"GLI1","2735","PRKX","5613","kegg","Experimental","High"
"GLI1","2735","FOXA2","3170","tred","Experimental","High"
"GLI1","2735","GLI1","2735","kegg","Experimental","High"
"GLI1","2735","GLI2","2736","kegg","Experimental","High"
"GLI1","2735","GLI3","2737","kegg","Experimental","High"
"GLI1","2735","HHIP","64399","kegg","Experimental","High"
"GLI1","2735","MTSS1","9788","tred","Experimental","High"
"GLI1","2735","NKX2-8","26257","tred","Experimental","High"
"GLI1","2735","PTCH1","5727","kegg","Experimental","High"
"GLI1","2735","PTCH2","8643","kegg","Experimental","High"
"GLI1","2735","PVR","5817","tred","Experimental","High"
"GLI1","2735","TH","7054","tred","Experimental","High"
"GLI1","2735","WNT1","7471","kegg","Experimental","High"
"GLI1","2735","WNT10A","80326","kegg","Experimental","High"
"GLI1","2735","WNT10B","7480","kegg","Experimental","High"
"GLI1","2735","WNT11","7481","kegg","Experimental","High"
"GLI1","2735","WNT16","51384","kegg","Experimental","High"
"GLI1","2735","WNT2","7472","kegg","Experimental","High"
"GLI1","2735","WNT2B","7482","kegg","Experimental","High"
"GLI1","2735","WNT3","7473","kegg","Experimental","High"
"GLI1","2735","WNT3A","89780","kegg","Experimental","High"
"GLI1","2735","WNT4","54361","kegg","Experimental","High"
"GLI1","2735","WNT5B","81029","kegg","Experimental","High"
"GLI1","2735","WNT6","7475","kegg","Experimental","High"
"GLI1","2735","WNT7A","7476","kegg","Experimental","High"
"GLI1","2735","WNT7B","7477","kegg","Experimental","High"
"GLI1","2735","WNT8A","7478","kegg","Experimental","High"
"GLI1","2735","WNT8B","7479","kegg","Experimental","High"
"GLI1","2735","WNT9A","7483","kegg","Experimental","High"
"GLI1","2735","WNT9B","7484","kegg","Experimental","High"
"GLI1","2735","WNT5A","7474","kegg","Experimental","High"
"GLI1","2735","PRKACG","5568","kegg","Experimental","High"
"GLI1","2735","PRKACA","5566","kegg","Experimental","High"
"GLI1","2735","PRKACB","5567","kegg","Experimental","High"
"GLI1","2735","BTRC","8945","kegg","Experimental","High"
"GLI1","2735","CSNK1A1","1452","kegg","Experimental","High"
"GLI1","2735","CSNK1A1L","122011","kegg","Experimental","High"
"GLI1","2735","CSNK1D","1453","kegg","Experimental","High"
"GLI1","2735","CSNK1E","1454","kegg","Experimental","High"
"GLI1","2735","CSNK1G1","53944","kegg","Experimental","High"
"GLI1","2735","CSNK1G2","1455","kegg","Experimental","High"
"GLI1","2735","CSNK1G3","1456","kegg","Experimental","High"
"GLI1","2735","FBXW11","23291","kegg","Experimental","High"
"GLI1","2735","GSK3B","2932","kegg","Experimental","High"
"GLI1","2735","BMP8A","353500","kegg","Experimental","High"
"GLI1","2735","BMP7","655","kegg","Experimental","High"
"GLI1","2735","BMP6","654","kegg","Experimental","High"
"GLI1","2735","BMP5","653","kegg","Experimental","High"
"GLI2","2736","WNT3A","89780","kegg","Experimental","High"
"GLI2","2736","GLI1","2735","tred,kegg","Experimental","High"
"GLI2","2736","BCL2","596","tred","Experimental","High"
"GLI2","2736","BMP2","650","kegg","Experimental","High"
"GLI2","2736","BTRC","8945","kegg","Experimental","High"
"GLI2","2736","CSNK1A1","1452","kegg","Experimental","High"
"GLI2","2736","CSNK1A1L","122011","kegg","Experimental","High"
"GLI2","2736","CSNK1D","1453","kegg","Experimental","High"
"GLI2","2736","CSNK1E","1454","kegg","Experimental","High"
"GLI2","2736","CSNK1G1","53944","kegg","Experimental","High"
"GLI2","2736","CSNK1G2","1455","kegg","Experimental","High"
"GLI2","2736","CSNK1G3","1456","kegg","Experimental","High"
"GLI2","2736","FBXW11","23291","hprd,kegg","Experimental","High"
"GLI2","2736","GSK3B","2932","kegg","Experimental","High"
"GLI2","2736","PRKACA","5566","kegg","Experimental","High"
"GLI2","2736","PRKACB","5567","kegg","Experimental","High"
"GLI2","2736","PRKACG","5568","kegg","Experimental","High"
"GLI2","2736","PRKX","5613","kegg","Experimental","High"
"GLI2","2736","STK36","27148","hprd,kegg","Experimental","High"
"GLI2","2736","SUFU","51684","hprd,kegg","Experimental","High"
"GLI2","2736","ZIC2","7546","hprd,kegg","Experimental","High"
"GLI2","2736","WNT9B","7484","kegg","Experimental","High"
"GLI2","2736","WNT9A","7483","kegg","Experimental","High"
"GLI2","2736","WNT8B","7479","kegg","Experimental","High"
"GLI2","2736","BMP4","652","kegg","Experimental","High"
"GLI2","2736","BMP5","653","kegg","Experimental","High"
"GLI2","2736","BMP6","654","kegg","Experimental","High"
"GLI2","2736","BMP7","655","kegg","Experimental","High"
"GLI2","2736","BMP8A","353500","kegg","Experimental","High"
"GLI2","2736","BMP8B","656","kegg","Experimental","High"
"GLI2","2736","FOXA2","3170","tred","Experimental","High"
"GLI2","2736","FOXE1","2304","tred","Experimental","High"
"GLI2","2736","GLI2","2736","kegg","Experimental","High"
"GLI2","2736","GLI3","2737","kegg","Experimental","High"
"GLI2","2736","HHIP","64399","kegg","Experimental","High"
"GLI2","2736","MTSS1","9788","tred","Experimental","High"
"GLI2","2736","PTCH1","5727","kegg","Experimental","High"
"GLI2","2736","PTCH2","8643","kegg","Experimental","High"
"GLI2","2736","WNT1","7471","kegg","Experimental","High"
"GLI2","2736","WNT10A","80326","kegg","Experimental","High"
"GLI2","2736","WNT10B","7480","kegg","Experimental","High"
"GLI2","2736","WNT11","7481","kegg","Experimental","High"
"GLI2","2736","WNT16","51384","kegg","Experimental","High"
"GLI2","2736","WNT2","7472","kegg","Experimental","High"
"GLI2","2736","WNT2B","7482","kegg","Experimental","High"
"GLI2","2736","WNT3","7473","kegg","Experimental","High"
"GLI2","2736","WNT4","54361","kegg","Experimental","High"
"GLI2","2736","WNT5A","7474","kegg","Experimental","High"
"GLI2","2736","WNT5B","81029","kegg","Experimental","High"
"GLI2","2736","WNT6","7475","kegg","Experimental","High"
"GLI2","2736","WNT8A","7478","kegg","Experimental","High"
"GLI2","2736","WNT7B","7477","kegg","Experimental","High"
"GLI2","2736","WNT7A","7476","kegg","Experimental","High"
"GLI3","2737","WNT1","7471","kegg","Experimental","High"
"GLI3","2737","WNT10A","80326","kegg","Experimental","High"
"GLI3","2737","WNT10B","7480","kegg","Experimental","High"
"GLI3","2737","BMP4","652","kegg","Experimental","High"
"GLI3","2737","BMP8A","353500","kegg","Experimental","High"
"GLI3","2737","BMP8B","656","kegg","Experimental","High"
"GLI3","2737","FOXA2","3170","tred","Experimental","High"
"GLI3","2737","GLI1","2735","kegg","Experimental","High"
"GLI3","2737","BMP7","655","kegg","Experimental","High"
"GLI3","2737","GLI2","2736","kegg","Experimental","High"
"GLI3","2737","GLI3","2737","kegg","Experimental","High"
"GLI3","2737","HHIP","64399","kegg","Experimental","High"
"GLI3","2737","BMP2","650","kegg","Experimental","High"
"GLI3","2737","WNT2","7472","kegg","Experimental","High"
"GLI3","2737","WNT9A","7483","kegg","Experimental","High"
"GLI3","2737","WNT8B","7479","kegg","Experimental","High"
"GLI3","2737","WNT8A","7478","kegg","Experimental","High"
"GLI3","2737","WNT7B","7477","kegg","Experimental","High"
"GLI3","2737","WNT7A","7476","kegg","Experimental","High"
"GLI3","2737","WNT6","7475","kegg","Experimental","High"
"GLI3","2737","WNT5B","81029","kegg","Experimental","High"
"GLI3","2737","WNT5A","7474","kegg","Experimental","High"
"GLI3","2737","WNT9B","7484","kegg","Experimental","High"
"GLI3","2737","WNT4","54361","kegg","Experimental","High"
"GLI3","2737","WNT3A","89780","kegg","Experimental","High"
"GLI3","2737","WNT3","7473","kegg","Experimental","High"
"GLI3","2737","WNT2B","7482","kegg","Experimental","High"
"GLI3","2737","WNT16","51384","kegg","Experimental","High"
"GLI3","2737","WNT11","7481","kegg","Experimental","High"
"GLI3","2737","BTRC","8945","kegg","Experimental","High"
"GLI3","2737","CSNK1A1","1452","kegg","Experimental","High"
"GLI3","2737","CSNK1A1L","122011","kegg","Experimental","High"
"GLI3","2737","CSNK1D","1453","kegg","Experimental","High"
"GLI3","2737","CSNK1E","1454","kegg","Experimental","High"
"GLI3","2737","CSNK1G1","53944","kegg","Experimental","High"
"GLI3","2737","CSNK1G2","1455","kegg","Experimental","High"
"GLI3","2737","CSNK1G3","1456","kegg","Experimental","High"
"GLI3","2737","FBXW11","23291","kegg","Experimental","High"
"GLI3","2737","GSK3B","2932","kegg","Experimental","High"
"GLI3","2737","PRKACA","5566","kegg","Experimental","High"
"GLI3","2737","PRKACB","5567","kegg","Experimental","High"
"GLI3","2737","PRKACG","5568","kegg","Experimental","High"
"GLI3","2737","PRKX","5613","kegg","Experimental","High"
"GLI3","2737","STK36","27148","hprd,kegg","Experimental","High"
"GLI3","2737","SUFU","51684","hprd,kegg","Experimental","High"
"GLI3","2737","ZIC2","7546","hprd,kegg","Experimental","High"
"GLI3","2737","BMP6","654","kegg","Experimental","High"
"GLI3","2737","BMP5","653","kegg","Experimental","High"
"GLI3","2737","MTSS1","9788","tred","Experimental","High"
"GLI3","2737","PTCH1","5727","kegg","Experimental","High"
"GLI3","2737","PTCH2","8643","kegg","Experimental","High"
"GLI3","2737","PVR","5817","tred","Experimental","High"
"GLI3","2737","SHH","6469","tred","Experimental","High"
"GNRH1","2796","hsa-miR-212","MIMAT0000269","transmir","Experimental","High"
"GNRH1","2796","hsa-miR-132","MIMAT0000426","transmir","Experimental","High"
"HCLS1","3059","SRC","6714","kegg","Experimental","High"
"HCLS1","3059","DNM3","26052","kegg","Experimental","High"
"HCLS1","3059","DNM2","1785","kegg","Experimental","High"
"HCLS1","3059","DNM1","1759","kegg","Experimental","High"
"HCLS1","3059","DNM1L","10059","kegg","Experimental","High"
"HCLS1","3059","TJP1","7082","kegg","Experimental","High"
"HDAC1","3065","RUNX1","861","kegg","Experimental","High"
"HDAC1","3065","RBPJL","11317","kegg","Experimental","High"
"HDAC1","3065","RBPJ","3516","hprd,kegg","Experimental","High"
"HDAC1","3065","RB1","5925","hprd,kegg","Experimental","High"
"HDAC1","3065","MECOM","2122","hprd,kegg","Experimental","High"
"HDAC2","3066","MECOM","2122","kegg","Experimental","High"
"HDAC2","3066","RBPJL","11317","kegg","Experimental","High"
"HDAC2","3066","RBPJ","3516","kegg","Experimental","High"
"HDAC2","3066","RB1","5925","kegg","Experimental","High"
"HDAC2","3066","RUNX1","861","kegg","Experimental","High"
"HDAC4","9759","hsa-miR-200a","MIMAT0000682","transmir","Experimental","High"
"HES1","3280","NEUROG3","50674","kegg","Experimental","High"
"HHEX","3087","PDX1","3651","kegg","Experimental","High"
"HIF1A","3091","ESR1","2099","tred","Experimental","High"
"HIF1A","3091","hsa-miR-210","MIMAT0000267","transmir","Experimental","High"
"HIF1A","3091","hsa-miR-372","MIMAT0000724","transmir","Experimental","High"
"HIF1A","3091","hsa-miR-373","MIMAT0000726","transmir","Experimental","High"
"HIF1A","3091","hsa-miR-424","MIMAT0001341","transmir","Experimental","High"
"HIF1A","3091","HOOK1","51361","tred","Experimental","High"
"HIF1A","3091","HMOX1","3162","tred","Experimental","High"
"HIF1A","3091","HK2","3099","tred","Experimental","High"
"HIF1A","3091","HK1","3098","tred","Experimental","High"
"HIF1A","3091","HIGD1AP1","100129086","tred","Experimental","High"
"HIF1A","3091","GPX3","2878","tred","Experimental","High"
"HIF1A","3091","GCK","2645","tred","Experimental","High"
"HIF1A","3091","GBE1","2632","tred","Experimental","High"
"HIF1A","3091","GAPDH","2597","tred","Experimental","High"
"HIF1A","3091","FLT1","2321","tred","Experimental","High"
"HIF1A","3091","FAM162A","26355","tred","Experimental","High"
"HIF1A","3091","F3","2152","tred","Experimental","High"
"HIF1A","3091","ERRFI1","54206","tred","Experimental","High"
"HIF1A","3091","EPX","8288","tred","Experimental","High"
"HIF1A","3091","EPO","2056","tred","Experimental","High"
"HIF1A","3091","EP300","2033","tred","Experimental","High"
"HIF1A","3091","ENO1","2023","tred","Experimental","High"
"HIF1A","3091","EGLN3","112399","tred","Experimental","High"
"HIF1A","3091","EGLN1","54583","tred","Experimental","High"
"HIF1A","3091","EDN2","1907","tred","Experimental","High"
"HIF1A","3091","EDN1","1906","tred","Experimental","High"
"HIF1A","3091","DDIT4L","115265","tred","Experimental","High"
"HIF1A","3091","CYP2B6","1555","tred","Experimental","High"
"HIF1A","3091","CXCL12","6387","tred","Experimental","High"
"HIF1A","3091","CREBBP","1387","tred","Experimental","High"
"HIF1A","3091","CDKN1B","1027","tred","Experimental","High"
"HIF1A","3091","CDKN1A","1026","tred","Experimental","High"
"HIF1A","3091","CDH13","1012","tred","Experimental","High"
"HIF1A","3091","CCND1","595","tred","Experimental","High"
"HIF1A","3091","CCL16","6360","tred","Experimental","High"
"HIF1A","3091","CA9","768","tred","Experimental","High"
"HIF1A","3091","BNIP3","664","tred","Experimental","High"
"HIF1A","3091","BHLHE41","79365","tred","Experimental","High"
"HIF1A","3091","BHLHE40","8553","tred","Experimental","High"
"HIF1A","3091","BAX","581","tred","Experimental","High"
"HIF1A","3091","B4GALT1","2683","tred","Experimental","High"
"HIF1A","3091","ALDOA","226","tred","Experimental","High"
"HIF1A","3091","ALAS2","212","tred","Experimental","High"
"HIF1A","3091","ADM","133","tred","Experimental","High"
"HIF1A","3091","ABCB1","5243","tred","Experimental","High"
