tf,target,confidence
SRF,MIR323A,Low
SRF,MIR22,Low
SRF,MIR196B,Low
SRF,LRP4,Low
SRF,MIR135B,Low
SRF,DLG2,Low
SRF,MIR22HG,Low
SRF,MIR26B,Low
SRF,MIR219-2,Low
SRF,MIR199A2,Low
SRF,MIR219-1,Low
SRF,MIR1914,Low
SRF,MIR153-2,Low
SRF,MIR142,Low
SRF,MIR195,Low
SRF,MIR1539,Low
SRF,MIR1470,Low
SRF,MIR143,Low
SRF,MIR146B,Low
SRF,MIR1272,Low
SRF,MB,Low
SRF,LRRC41,Low
SRF,MIR1284,Low
SRF,MIR133A1,Low
SRF,MCF2L,Low
SRF,MGMT,Low
SRF,MIA2,Low
SRF,MIR1224,Low
SRF,MIR1226,Low
SRF,MIR1266,Low
SRF,MIR1197,Low
SRF,MICALL2,Low
SRF,MID1,Low
SRF,MIER3,Low
SRF,MIR1-2,Low
SRF,MEF2BNB-MEF2B,Low
SRF,METTL6,Low
SRF,MGC16703,Low
SRF,MDM1,Low
SRF,MEG8,Low
SRF,MEGF8,Low
SRF,MEIS1,Low
SRF,MEAF6,Low
SRF,MED25,Low
SRF,MEF2A,Low
SRF,MEF2BNB,Low
SRF,MATR3,Low
SRF,LRRN2,Low
SRF,MAT1A,Low
SRF,IL17B,Low
SRF,MAST1,Low
SRF,LRTM1,Low
SRF,MAP2K5,Low
SRF,LSM14B,Low
SRF,MAP7,Low
SRF,MAPK14,Low
SRF,MAPKBP1,Low
SRF,LTBP4,Low
SRF,MANSC1,Low
SRF,MAP1A,Low
SRF,MAN1A2,Low
SRF,LYPLA1,Low
SRF,LYRM1,Low
SRF,MAF1,Low
SRF,LONRF1,Low
SRF,LOC100128338,Low
SRF,LOC285084,Low
SRF,ITGA1,Low
SRF,LPPR4,Low
SRF,LRP10,Low
SRF,LRP2,Low
SRF,DMPK,Low
SRF,LRIG1,Low
SRF,GEM,Low
SRF,LRGUK,Low
SRF,LOC440356,Low
SRF,LOC731223,Low
SRF,LOC729852,Low
SRF,LOC728377,Low
SRF,LOC729156,Low
SRF,LOC338739,Low
SRF,LOC400891,Low
SRF,LOC401980,Low
SRF,LOC401431,Low
SRF,LOC100507331,Low
SRF,LOC253962,Low
SRF,LOC283143,Low
SRF,LOC283299,Low
SRF,LOC100129518,Low
SRF,LOC100507567,Low
SRF,LOC220906,Low
SRF,LOC253039,Low
SRF,LOC100630918,Low
SRF,LOC201477,Low
SRF,LOC100134229,Low
SRF,LOC100507254,Low
SRF,LOC100506746,Low
SRF,LOC100293534,Low
SRF,LOC100129534,Low
SRF,LOC100129917,Low
SRF,LOC100134015,Low
SRF,LOC100132352,Low
SRF,LOC100130275,Low
SRF,LMBR1L,Low
SRF,ITGB1BP2,Low
SRF,KLF7,Low
SRF,LGR6,Low
SRF,LILRB3,Low
SRF,LINC00314,Low
SRF,LINC00461,Low
SRF,LINC00489,Low
SRF,LIMA1,Low
SRF,LGI1,Low
SRF,KLHDC8B,Low
SRF,LAMC3,Low
SRF,LCAT,Low
SRF,LEF1,Low
SRF,KLHL14,Low
SRF,KRT8,Low
SRF,KRTCAP2,Low
SRF,KLHL31,Low
SRF,KLHL21,Low
SRF,KLHL3,Low
SRF,KCNN1,Low
SRF,KIAA2022,Low
SRF,KIF1B,Low
SRF,KL,Low
SRF,ITIH2,Low
SRF,KCTD11,Low
SRF,KIAA1875,Low
SRF,KDM2A,Low
SRF,KIAA0355,Low
SRF,KCNK4,Low
SRF,KCNG1,Low
SRF,KCNMB1,Low
SRF,KCNIP1,Low
SRF,KCNJ2,Low
SRF,ITIH4,Low
SRF,JAGN1,Low
SRF,KALRN,Low
SRF,KANSL1,Low
SRF,KCNE4,Low
SRF,KBTBD12,Low
SRF,JUND,Low
SRF,JDP2,Low
SRF,GEMIN4,Low
SRF,IL32,Low
SRF,IPP,Low
SRF,ISG15,Low
SRF,HK1,Low
SRF,HSPA12A,Low
SRF,IL36A,Low
SRF,INPP5B,Low
SRF,INHBA-AS1,Low
SRF,IL4R,Low
SRF,IL5,Low
SRF,IMMP2L,Low
SRF,HSPA13,Low
SRF,IGF2-AS,Low
SRF,IL27,Low
SRF,IL2RA,Low
SRF,IL18BP,Low
SRF,IGIP,Low
SRF,ID4,Low
SRF,HSPG2,Low
SRF,IER5,Low
SRF,IGF2,Low
SRF,IBTK,Low
SRF,HYAL3,Low
SRF,HSP90AA1,Low
SRF,HSP90B3P,Low
SRF,HSP90AB1,Low
SRF,HS3ST3A1,Low
SRF,HMG20B,Low
SRF,HSD17B7P2,Low
SRF,HSD11B1,Low
SRF,HSD17B8,Low
SRF,HSD17B7,Low
SRF,HSD11B2,Low
SRF,HOXC13,Low
SRF,HR,Low
SRF,HOXD-AS1,Low
SRF,HOXD10,Low
SRF,HOXD11,Low
SRF,HMX3,Low
SRF,HOXB9,Low
SRF,HNRNPL,Low
SRF,HOXA3,Low
SRF,HOXA5,Low
SRF,HOXA9,Low
SRF,HIST2H2AC,Low
SRF,HDAC3,Low
SRF,HIST2H2BF,Low
SRF,HIST2H2BA,Low
SRF,GGA1,Low
SRF,GPT,Low
SRF,HIST1H2AH,Low
SRF,HDLBP,Low
SRF,HIST1H2BK,Low
SRF,HIPK1,Low
SRF,HIST1H1B,Low
SRF,HIST1H2AG,Low
SRF,GPX1,Low
SRF,H1F0,Low
SRF,HCG18,Low
SRF,HCG4B,Low
SRF,HCG17,Low
SRF,HAUS6,Low
SRF,GRB14,Low
SRF,GTPBP3,Low
SRF,GRIN3A,Low
SRF,GRK1,Low
SRF,GSTP1,Low
SRF,GNG8,Low
SRF,GPR158,Low
SRF,GPR183,Low
SRF,GPS2,Low
SRF,GGN,Low
SRF,GPC3,Low
SRF,GPR1,Low
SRF,GPR137,Low
SRF,GPLD1,Low
SRF,GIN1,Low
SRF,GNB2L1,Low
SRF,GLT1D1,Low
SRF,GMNC,Low
SRF,GLB1L,Low
SRF,GLIPR2,Low
SRF,GLIPR1,Low
SRF,ENO3,Low
SRF,FHL2,Low
SRF,FTSJD2,Low
SRF,GCNT1,Low
SRF,DMRTC1,Low
SRF,GCSH,Low
SRF,GDPD3,Low
SRF,FUCA2,Low
SRF,GBP2,Low
SRF,GBX2,Low
SRF,GCAT,Low
SRF,GABARAPL2,Low
SRF,GABRE,Low
SRF,GAS6,Low
SRF,FOSB,Low
SRF,FRMPD2P1,Low
SRF,FIZ1,Low
SRF,FST,Low
SRF,FRMPD2,Low
SRF,FOSL1,Low
SRF,FREM3,Low
SRF,FOXN3,Low
SRF,FOSL2,Low
SRF,FOXE3,Low
SRF,FMN2,Low
SRF,FKBP5,Low
SRF,FLJ42709,Low
SRF,FMR1,Low
SRF,FLJ43663,Low
SRF,FLOT1,Low
SRF,FKBPL,Low
SRF,FLJ30838,Low
SRF,FLJ41350,Low
SRF,FLJ37453,Low
SRF,FLJ14107,Low
SRF,FLJ22447,Low
SRF,FEN1,Low
SRF,FGFR3,Low
SRF,ENTPD5,Low
SRF,FAM60A,Low
SRF,FERMT2,Low
SRF,FGF10,Low
SRF,FGF8,Low
SRF,FGFR1OP2,Low
SRF,FGD3,Low
SRF,CLDN4,Low
SRF,FECH,Low
SRF,FAM71C,Low
SRF,FBXO22-AS1,Low
SRF,FEM1B,Low
SRF,FBXO46,Low
SRF,FCER2,Low
SRF,FAM98A,Low
SRF,FAXC,Low
SRF,FBRS,Low
SRF,FARP1,Low
SRF,FAM98C,Low
SRF,FAM13A-AS1,Low
SRF,FAM208A,Low
SRF,FAM53C,Low
SRF,FAM217B,Low
SRF,EOGT,Low
SRF,FAM13B,Low
SRF,FAM171A2,Low
SRF,FAM200B,Low
SRF,FAM176C,Low
SRF,FAM163B,Low
SRF,FAM155B,Low
SRF,EXOSC9,Low
SRF,EPB41L2,Low
SRF,ERI3,Low
SRF,ETS2,Low
SRF,EVX2,Low
SRF,EPC2,Low
SRF,EPS15,Low
SRF,ERBB3,Low
SRF,EPHB1,Low
SRF,EPPK1,Low
SRF,EFEMP2,Low
SRF,ENAH,Low
SRF,DMRTC1B,Low
SRF,EIF6,Low
SRF,EML4,Low
SRF,EMX2,Low
SRF,ELAVL4,Low
SRF,ELL2,Low
SRF,EMD,Low
SRF,EFNA3,Low
SRF,EID1,Low
SRF,EIF2A,Low
SRF,EGFL8,Low
SRF,EHMT2,Low
SRF,EHBP1,Low
SRF,EHD1,Low
SRF,DUSP21,Low
SRF,DNAH7,Low
SRF,DNAJC5,Low
SRF,EBF3,Low
SRF,EEF1B2,Low
SRF,DNM3OS,Low
SRF,DUOXA2,Low
SRF,DQX1,Low
SRF,DSC3,Low
SRF,DSCR3,Low
SRF,DNAJB13,Low
SRF,DNAJB7,Low
SRF,CACNA2D3,Low
SRF,CLDN10,Low
SRF,DISP1,Low
SRF,CTDSP1,Low
SRF,DCUN1D3,Low
SRF,DICER1,Low
SRF,DGKB,Low
SRF,DDAH1,Low
SRF,DGKZ,Low
SRF,DHH,Low
SRF,DFFA,Low
SRF,DDX11L9,Low
SRF,DEXI,Low
SRF,DEGS1,Low
SRF,CTNNB1,Low
SRF,DCAF17,Low
SRF,DALRD3,Low
SRF,DCAF8,Low
SRF,DANCR,Low
SRF,DBC1,Low
SRF,DAPK3,Low
SRF,CYP39A1,Low
SRF,CTNND1,Low
SRF,CYP46A1,Low
SRF,CXorf23,Low
SRF,CYB561D1,Low
SRF,CUL9,Low
SRF,CXCR1,Low
SRF,CLDN2,Low
SRF,COMMD8,Low
SRF,CSMD3,Low
SRF,CSTB,Low
SRF,CPNE1,Low
SRF,CREG1,Low
SRF,CRIP1,Low
SRF,CLEC3A,Low
SRF,CNN2,Low
SRF,COL2A1,Low
SRF,COL9A1,Low
SRF,CNOT2,Low
SRF,CNST,Low
SRF,CNR1,Low
SRF,CLIC3,Low
SRF,CNGA3,Low
SRF,CLPTM1L,Low
SRF,CLSPN,Low
SRF,CDKN1A,Low
SRF,CHDH,Low
SRF,CCDC82,Low
SRF,CACNG6,Low
SRF,CHEK1,Low
SRF,CITED1,Low
SRF,CLASP2,Low
SRF,CHD8,Low
SRF,CES1,Low
SRF,CEACAM21,Low
SRF,CHD4,Low
SRF,CEND1,Low
SRF,CEP350,Low
SRF,CERS5,Low
SRF,CENPQ,Low
SRF,CCDC86,Low
SRF,CDKL5,Low
SRF,CCRL2,Low
SRF,CDK16,Low
SRF,CD2BP2,Low
SRF,CCL2,Low
SRF,CCNB1IP1,Low
SRF,CADM1,Low
SRF,CBLB,Low
SRF,CCBE1,Low
SRF,CCDC69,Low
SRF,CCDC71,Low
SRF,CCDC126,Low
SRF,CBLN1,Low
SRF,CBX3,Low
SRF,CAP1,Low
SRF,CAPRIN1,Low
SRF,CALML3,Low
SRF,CAPN2,Low
SRF,CAMK2A,Low
SRF,CAMKV,Low
SRF,C22orf26,Low
SRF,C4B,Low
SRF,C17orf58,Low
SRF,BLMH,Low
SRF,C5orf38,Low
SRF,C7orf60,Low
SRF,C2orf49,Low
SRF,C4A,Low
SRF,C3orf58,Low
SRF,C2orf63,Low
SRF,C2orf69,Low
SRF,C1orf55,Low
SRF,C1QL4,Low
SRF,C20orf26,Low
SRF,C20orf27,Low
SRF,C1QTNF7,Low
SRF,C1orf105,Low
SRF,C1orf233,Low
SRF,C16orf53,Low
SRF,BLOC1S1,Low
SRF,C14orf43,Low
SRF,C11orf9,Low
SRF,C14orf45,Low
SRF,C15orf42,Low
SRF,C15orf63,Low
SRF,C12orf44,Low
SRF,C14orf178,Low
SRF,C12orf51,Low
SRF,BLOC1S1-RDH5,Low
SRF,C11orf84,Low
SRF,C10orf108,Low
SRF,BMP10,Low
SRF,C11orf41,Low
SRF,BTBD19,Low
SRF,BMP15,Low
SRF,BZRAP1,Low
SRF,BZW2,Low
SRF,BMP4,Low
SRF,APIP,Low
SRF,BAG2,Low
SRF,ASPA,Low
SRF,BANF1,Low
SRF,BCL2L12,Low
SRF,BIRC8,Low
SRF,ASXL2,Low
SRF,ATXN1,Low
SRF,ATXN1L,Low
SRF,ATXN7,Low
SRF,ATF6B,Low
SRF,ATP2A2,Low
SRF,ATP5D,Low
SRF,ATP1A1OS,Low
SRF,APOA2,Low
SRF,ARPP21,Low
SRF,ASB1,Low
SRF,ASL,Low
SRF,ARL6IP1,Low
SRF,ARRB2,Low
SRF,ARSG,Low
SRF,ARPC4-TTLL3,Low
SRF,ARPC4,Low
SRF,APOBR,Low
SRF,ARHGEF19,Low
SRF,ARID1A,Low
SRF,APOM,Low
SRF,ARHGEF1,Low
SRF,APPL1,Low
SRF,ARHGAP31,Low
SRF,ARFGAP2,Low
SRF,AMDHD2,Low
SRF,ANXA3,Low
SRF,AP1M1,Low
SRF,AP1G2,Low
SRF,AMTN,Low
SRF,AFF1,Low
SRF,ANKRD2,Low
SRF,ANKRD39,Low
SRF,AKIRIN2,Low
SRF,AGAP2,Low
SRF,AGER,Low
SRF,AHSA2,Low
SRF,ACTC1,Low
SRF,ACTRT3,Low
SRF,ADH1B,Low
SRF,ADM,Low
SRF,ACTG2,Low
SRF,ACTR8,Low
SRF,A2M,Low
SRF,ABCF3,Low
SRF,ACOT7,Low
SRF,ACTBL2,Low
SRF,ABL1,Low
SRF,ACADVL,Low
SRF,ACAA2,Low
SRF,ABCC5,Low
SRY,TBX6,Low
SRY,AR,Low
SRY,ZNF710,Low
SRY,SLC9A3R2,Low
SRY,SOX6,Low
SRY,SMAD3,Low
SRY,ZNF711,Low
SRY,ZNF208,Low
SRY,XKRX,Low
SRY,ZNF436,Low
SRY,YPEL1,Low
SRY,ZNF646,Low
SRY,ZNF536,Low
SRY,HSF5,Low
SRY,ZNF608,Low
SRY,YTHDF1,Low
SRY,OPCML,Low
SRY,ZFYVE1,Low
SRY,ZEB1,Low
SRY,ZEB2,Low
SRY,USP6NL,Low
SRY,TNFAIP2,Low
SRY,WIPF1,Low
SRY,VEGFC,Low
SRY,WBP5,Low
SRY,TNFRSF19,Low
SRY,SPEF1,Low
SRY,TRPC4,Low
SRY,TPM3,Low
SRY,TRAF3IP2,Low
SRY,TGFB3,Low
SRY,STMN2,Low
SRY,TMEM2,Low
SRY,TMEM179,Low
SRY,TMEM196,Low
SRY,SYCP1,Low
SRY,TCF4,Low
SRY,SYNPO,Low
SRY,TBX15,Low
SRY,SMAD2,Low
SRY,SLC13A1,Low
SRY,SNORA28,Low
SRY,PAK3,Low
SRY,SNX33,Low
SRY,SLC25A29,Low
SRY,RGAG1,Low
SRY,SLC4A7,Low
SRY,SLC36A3,Low
SRY,SLC4A4,Low
SRY,SEMA6A,Low
SRY,RLIM,Low
SRY,SGIP1,Low
SRY,SEPHS1,Low
SRY,SERPING1,Low
SRY,RORA,Low
SRY,SCOC,Low
SRY,SCAMP1,Low
SRY,SCN4B,Low
SRY,PRKAR2B,Low
SRY,PI4K2A,Low
SRY,PTK2,Low
SRY,RAPGEF5,Low
SRY,PIGV,Low
SRY,PAPSS2,Low
SRY,PRKACB,Low
SRY,PPM1D,Low
SRY,PRICKLE1,Low
SRY,PDE8A,Low
SRY,PAQR8,Low
SRY,PELO,Low
SRY,PHACTR2,Low
SRY,PBLD,Low
SRY,PDE4D,Low
SRY,PBX1,Low
SRY,PCDHA10,Low
SRY,NUP93,Low
SRY,NIPBL,Low
SRY,ODZ4,Low
SRY,MECOM,Low
SRY,NOVA1,Low
SRY,MTX2,Low
SRY,NUB1,Low
SRY,NREP,Low
SRY,NRL,Low
SRY,NDST4,Low
SRY,MXI1,Low
SRY,NFIA,Low
SRY,NEK6,Low
SRY,NEUROG3,Low
SRY,MYH10,Low
SRY,HSPG2,Low
SRY,NDP,Low
SRY,MYO18A,Low
SRY,NAB1,Low
SRY,MRC2,Low
SRY,MIR4740,Low
SRY,MSI2,Low
SRY,MTUS1,Low
SRY,MIR548A2,Low
SRY,MED8,Low
SRY,MIR718,Low
SRY,MIR567,Low
SRY,MIR5704,Low
SRY,MIR3908,Low
SRY,MEX3A,Low
SRY,MIR4524A,Low
SRY,MIR4657,Low
SRY,MGA,Low
SRY,MIR3668,Low
SRY,MIR218-1,Low
SRY,MIR3666,Low
SRY,MAP1LC3B2,Low
SRY,LPAR4,Low
SRY,MAP3K3,Low
SRY,IKZF2,Low
SRY,LRCH1,Low
SRY,LOC100506023,Low
SRY,LSMD1,Low
SRY,LRRC8A,Low
SRY,LRRTM2,Low
SRY,LOC255025,Low
SRY,LOC100506422,Low
SRY,LOC645206,Low
SRY,LOC283624,Low
SRY,LOC285084,Low
SRY,LOC100506451,Low
SRY,LOC100507582,Low
SRY,LOC100507032,Low
SRY,LOC100507341,Low
SRY,LAMB1,Low
SRY,KDM2A,Low
SRY,LMO4,Low
SRY,LOC100129858,Low
SRY,KERA,Low
SRY,IL1RAPL1,Low
SRY,KLF7,Low
SRY,KIF1A,Low
SRY,KIRREL3-AS2,Low
SRY,ITGB1BP2,Low
SRY,IQCJ,Low
SRY,ITPKB,Low
SRY,KANSL1,Low
SRY,IQCJ-SCHIP1,Low
SRY,ITGA1,Low
SRY,IRAK1,Low
SRY,IRX3,Low
SRY,HSD11B1,Low
SRY,HOTAIRM1,Low
SRY,EMCN,Low
SRY,HOXA2,Low
SRY,FOXO4,Low
SRY,HOXD11,Low
SRY,HOXB2,Low
SRY,HOXD-AS1,Low
SRY,HAND2,Low
SRY,G2E3,Low
SRY,HLX,Low
SRY,HECTD2,Low
SRY,HELT,Low
SRY,GATA2,Low
SRY,BTF3L4,Low
SRY,GTPBP2,Low
SRY,GREM2,Low
SRY,GRIK3,Low
SRY,FN1,Low
SRY,FCAMR,Low
SRY,FONG,Low
SRY,FOXG1,Low
SRY,FGF20,Low
SRY,EML1,Low
SRY,FLJ31485,Low
SRY,FHL2,Low
SRY,FLJ14107,Low
SRY,ESRRG,Low
SRY,EN2,Low
SRY,FBXO9,Low
SRY,ETV5,Low
SRY,FAM123A,Low
SRY,ENO3,Low
SRY,ESR1,Low
SRY,EPHA7,Low
SRY,EPHB6,Low
SRY,EFTUD1,Low
SRY,DLL1,Low
SRY,ELOVL6,Low
SRY,C14orf159,Low
SRY,DNAJA1P5,Low
SRY,CHN1,Low
SRY,DUSP6,Low
SRY,DOCK11,Low
SRY,DRG1,Low
SRY,CTNND1,Low
SRY,CIAO1,Low
SRY,CYB5D1,Low
SRY,CTR9,Low
SRY,CTTNBP2NL,Low
SRY,CLDN18,Low
SRY,CPNE1,Low
SRY,CMIP,Low
SRY,CNTLN,Low
SRY,CDNF,Low
SRY,CCNJ,Low
SRY,CER1,Low
SRY,CFL2,Low
SRY,CDC14B,Low
SRY,C1QTNF1,Low
SRY,CDKN1B,Low
SRY,CDH2,Low
SRY,CDK6,Low
SRY,CALD1,Low
SRY,C1orf133,Low
SRY,CCDC28A,Low
SRY,CCDC92,Low
SRY,C21orf91,Low
SRY,CAHM,Low
SRY,C5orf58,Low
SRY,CADM1,Low
SRY,BOD1,Low
SRY,ARID2,Low
SRY,BRD2,Low
SRY,ARRB2,Low
SRY,BCL11A,Low
SRY,ASCL3,Low
SRY,BCAR1,Low
SRY,ALAD,Low
SRY,AQP5,Low
SRY,ANGPT1,Low
SRY,AOX2P,Low
SRY,ADAM28,Low
SRY,ABCA6,Low
SRY,ACRC,Low
STAT1,GBF1,Low
STAT1,ADRA1B,Low
STAT1,ZCWPW1,Low
STAT1,AKT1,Low
STAT1,UBTF,Low
STAT1,BMX,Low
STAT1,ZDHHC5,Low
STAT1,BRCA1,Low
STAT1,ZNF689,Low
STAT1,CAMK2D,Low
STAT1,ZNF79,Low
STAT1,CAMK2G,Low
STAT1,ZNF800,Low
STAT1,CCR1,Low
STAT1,ZRANB1,Low
STAT1,CCR5,Low
STAT1,ZNF384,Low
STAT1,CSE1L,Low
STAT1,ZNF503-AS2,Low
STAT1,CSF2RB,Low
STAT1,ZNF582,Low
STAT1,CXCR4,Low
STAT1,ZEB2-AS1,Low
STAT1,DUSP3,Low
STAT1,ZNF385A,Low
STAT1,EGFR,Low
STAT1,ZNF444,Low
STAT1,EIF1AD,Low
STAT1,ZFHX3,Low
STAT1,EIF2AK2,Low
STAT1,ZNF148,Low
STAT1,ELP2,Low
STAT1,ZNF18,Low
STAT1,FADD,Low
STAT1,ZFP36L1,Low
STAT1,FANCC,Low
STAT1,ZMYM2,Low
STAT1,FGFR3,Low
STAT1,UCHL5,Low
STAT1,FGFR4,Low
STAT1,ZBTB37,Low
STAT1,FLT1,Low
STAT1,ZC3HC1,Low
STAT1,FOS,Low
STAT1,WIBG,Low
STAT1,FYN,Low
STAT1,ZCCHC5,Low
STAT1,GNB2L1,Low
STAT1,ZAK,Low
STAT1,GTF2I,Low
STAT1,ZBTB41,Low
STAT1,HSF1,Low
STAT1,ZC3H12C,Low
STAT1,IFNGR1,Low
STAT1,ZBED6,Low
STAT1,IL27RA,Low
STAT1,ZBTB3,Low
STAT1,IL2RB,Low
STAT1,ZBTB32,Low
STAT1,IL2RG,Low
STAT1,ZBP1,Low
STAT1,IRF1,Low
STAT1,ZBTB25,Low
STAT1,IRF2,Low
STAT1,YES1,Low
STAT1,JUN,Low
STAT1,YY1AP1,Low
STAT1,KDR,Low
STAT1,ZADH2,Low
STAT1,KIT,Low
STAT1,WNT4,Low
STAT1,KPNA1,Low
STAT1,YME1L1,Low
STAT1,KPNA6,Low
STAT1,YWHAG,Low
STAT1,LCK,Low
STAT1,WNT5A,Low
STAT1,LMO2,Low
STAT1,WWP2,Low
STAT1,MAPK14,Low
STAT1,XKR6,Low
STAT1,MCM3,Low
STAT1,WSB1,Low
STAT1,MCM5,Low
STAT1,WSB2,Low
STAT1,MDK,Low
STAT1,WBP2NL,Low
STAT1,NMI,Low
STAT1,WDR34,Low
STAT1,PDGFRA,Low
STAT1,UCN3,Low
STAT1,PDGFRB,Low
STAT1,WDR81,Low
STAT1,PRKCD,Low
STAT1,VASN,Low
STAT1,PRMT1,Low
STAT1,WDFY3-AS2,Low
STAT1,PTK2,Low
STAT1,WDR24,Low
STAT1,PTPN11,Low
STAT1,VCAN,Low
STAT1,PTPN2,Low
STAT1,VSIG2,Low
STAT1,RAC1,Low
STAT1,VSX2,Low
STAT1,RELA,Low
STAT1,VRK1,Low
STAT1,RPS6KA5,Low
STAT1,VRK3,Low
STAT1,SRC,Low
STAT1,USP32,Low
STAT1,STAT1,Low
STAT1,UTRN,Low
STAT1,STAT2,Low
STAT1,VAMP7,Low
STAT1,STAT3,Low
STAT1,ULK4P1,Low
STAT1,STAT5A,Low
STAT1,USP6NL,Low
STAT1,STAT5B,Low
STAT1,USP9X,Low
STAT1,SUMO4,Low
STAT1,ULK4P2,Low
STAT1,SYK,Low
STAT1,UQCRH,Low
STAT1,TNFRSF1A,Low
STAT1,USMG5,Low
STAT1,TNFRSF1B,Low
STAT1,ULK4P3,Low
STAT1,TRADD,Low
STAT1,UNC5C,Low
STAT1,UBE2I,Low
STAT1,TMEM129,Low
STAT1,VDR,Low
STAT1,UBA7,Low
STAT1,XPO1,Low
STAT1,UBE2V2,Low
STAT1,ZNF467,Low
STAT1,TRIM15,Low
STAT1,hsa-miR-941,Low
STAT1,UBE3D,Low
STAT1,hsa-miR-938,Low
STAT1,TSPAN18,Low
STAT1,hsa-miR-762,Low
STAT1,ABCC4,Low
STAT1,hsa-miR-761,Low
STAT1,UBE2K,Low
STAT1,hsa-miR-711,Low
STAT1,UBE2L3,Low
STAT1,hsa-miR-7-5p,Low
STAT1,TTC39A,Low
STAT1,hsa-miR-7-2-3p,Low
STAT1,TXNDC17,Low
STAT1,hsa-miR-676-3p,Low
STAT1,TYMP,Low
STAT1,hsa-miR-660-5p,Low
STAT1,TTC9C,Low
STAT1,hsa-miR-660-3p,Low
STAT1,TTI1,Low
STAT1,hsa-miR-656,Low
STAT1,TRPM6,Low
STAT1,hsa-miR-650,Low
STAT1,TSHZ1,Low
STAT1,hsa-miR-638,Low
STAT1,TSKU,Low
STAT1,hsa-miR-634,Low
STAT1,TRIM3,Low
STAT1,hsa-miR-616-5p,Low
STAT1,TSC22D1-AS1,Low
STAT1,hsa-miR-616-3p,Low
STAT1,TSC22D4,Low
STAT1,hsa-miR-610,Low
STAT1,TRIM46,Low
STAT1,hsa-miR-602,Low
STAT1,TRMT1L,Low
STAT1,hsa-miR-582-5p,Low
STAT1,TRPM3,Low
STAT1,hsa-miR-582-3p,Low
STAT1,TRIM7,Low
STAT1,hsa-miR-5708,Low
STAT1,TRIP12,Low
STAT1,hsa-miR-5704,Low
STAT1,TP53I11,Low
STAT1,hsa-miR-5696,Low
STAT1,TRAPPC11,Low
STAT1,hsa-miR-5692b,Low
STAT1,TMEM138,Low
STAT1,hsa-miR-5684,Low
STAT1,TRIM10,Low
STAT1,hsa-miR-5583-5p,Low
STAT1,TNPO3,Low
STAT1,hsa-miR-5583-3p,Low
STAT1,TRAIP,Low
STAT1,hsa-miR-552,Low
STAT1,TRAM1,Low
STAT1,hsa-miR-548s,Low
STAT1,TNS1,Low
STAT1,hsa-miR-548ap-5p,Low
STAT1,TOP1MT,Low
STAT1,hsa-miR-548ap-3p,Low
STAT1,TOR3A,Low
STAT1,hsa-miR-548an,Low
STAT1,TOMM40L,Low
STAT1,hsa-miR-548ak,Low
STAT1,TOP1,Low
STAT1,hsa-miR-548aa,Low
STAT1,TMPRSS13,Low
STAT1,hsa-miR-541-5p,Low
STAT1,TNFRSF17,Low
STAT1,hsa-miR-541-3p,Low
STAT1,TNFSF15,Low
STAT1,hsa-miR-5196-5p,Low
STAT1,TMEM169,Low
STAT1,hsa-miR-5196-3p,Low
STAT1,TMUB2,Low
STAT1,hsa-miR-5192,Low
STAT1,TNF,Low
STAT1,hsa-miR-5190,Low
STAT1,TMEM190,Low
STAT1,hsa-miR-5187-5p,Low
STAT1,TMEM60,Low
STAT1,hsa-miR-5187-3p,Low
STAT1,TMEM74B,Low
STAT1,hsa-miR-512-5p,Low
STAT1,TMEM43,Low
STAT1,hsa-miR-512-3p,Low
STAT1,TMEM59L,Low
STAT1,hsa-miR-5091,Low
STAT1,PDF,Low
STAT1,hsa-miR-502-5p,Low
STAT1,TLR3,Low
STAT1,hsa-miR-502-3p,Low
STAT1,TMEM100,Low
STAT1,hsa-miR-5010-5p,Low
STAT1,SYT1,Low
STAT1,hsa-miR-5010-3p,Low
STAT1,TMEM108,Low
STAT1,hsa-miR-501-5p,Low
STAT1,THAP4,Low
STAT1,hsa-miR-501-3p,Low
STAT1,TM7SF2,Low
STAT1,hsa-miR-500b,Low
STAT1,TMED5,Low
STAT1,hsa-miR-500a-5p,Low
STAT1,THAP8,Low
STAT1,hsa-miR-500a-3p,Low
STAT1,TLCD1,Low
STAT1,hsa-miR-5006-5p,Low
STAT1,TLE4,Low
STAT1,hsa-miR-5006-3p,Low
STAT1,THPO,Low
STAT1,hsa-miR-5004-5p,Low
STAT1,TIFAB,Low
STAT1,hsa-miR-5004-3p,Low
STAT1,TET2,Low
STAT1,hsa-miR-497-5p,Low
STAT1,TGFB3,Low
STAT1,hsa-miR-497-3p,Low
STAT1,TGFBR2,Low
STAT1,hsa-miR-4773,Low
STAT1,TAF11,Low
STAT1,hsa-miR-4762-5p,Low
STAT1,TFAP2C,Low
STAT1,hsa-miR-4762-3p,Low
STAT1,TFDP2,Low
STAT1,hsa-miR-4749-5p,Low
STAT1,TBX2,Low
STAT1,hsa-miR-4749-3p,Low
STAT1,TERF2IP,Low
STAT1,hsa-miR-4736,Low
STAT1,TES,Low
STAT1,hsa-miR-4726-5p,Low
STAT1,TBXAS1,Low
STAT1,hsa-miR-4726-3p,Low
STAT1,TCF4,Low
STAT1,hsa-miR-4715-5p,Low
STAT1,STOML1,Low
STAT1,hsa-miR-4715-3p,Low
STAT1,SYNJ2BP,Low
STAT1,hsa-miR-4701-5p,Low
STAT1,PDIA5,Low
